sequence_id,ts,temp,hum
4,1760374771.991223,21.591111741473387,51.523735753706525
4,1760374781.991223,21.56927144356805,49.03335429073856
4,1760374791.991223,21.90406893181664,50.71964373443557
4,1760374801.991223,21.88480777989194,48.565350067945566
4,1760374811.991223,21.727621236870863,48.94160863684548
4,1760374821.991223,21.743695648386137,49.584576819252845
4,1760374831.991223,22.712481967974956,47.42440434319774
4,1760374841.991223,22.325017093962035,48.337831453987405
4,1760374851.991223,22.807530478519386,50.082125450064865
4,1760374861.991223,21.866559677847746,48.899343137548435
4,1760374871.991223,22.39395974054419,48.52078877593
4,1760374881.991223,22.426156932110434,49.35950192645635
4,1760374891.991223,22.77477905064976,48.307508061370214
4,1760374901.991223,22.65551150936923,50.55381858736552
4,1760374911.991223,21.85567859072751,48.686894589819666
4,1760374921.991223,21.494183775050463,50.097564368904465
4,1760374931.991223,22.166575622449205,48.61966384680606
4,1760374941.991223,22.22302542147344,49.659058747945416
4,1760374951.991223,22.369200193125124,49.946595156673276
4,1760374961.991223,21.431884284263134,49.62357957062264
4,1760374971.991223,21.725888372788962,50.587975764848
4,1760374981.991223,22.803667902166232,48.78295278800064
4,1760374991.991223,21.545906316653003,49.74887982539734
4,1760375001.991223,22.306329610336086,48.758231845854176
4,1760375011.991223,22.606584502749875,49.808175479266296
4,1760375021.991223,22.188887006775918,48.93819452356096
5,1760374531.991223,21.507849969177272,52.55988413230711
5,1760374541.991223,21.196274808957074,50.303108493932605
5,1760374551.991223,22.175961060717352,51.161988076670895
5,1760374561.991223,21.90788811154933,50.32961370149864
5,1760374571.991223,21.75565060715355,52.05266607757038
5,1760374581.991223,21.960533622823096,50.65491358328314
5,1760374591.991223,21.79783032137679,51.74102771463172
5,1760374601.991223,21.970523699520733,52.57637414620126
5,1760374611.991223,21.185381777498236,52.33205331915878
5,1760374621.991223,21.12667757488729,51.98777959887392
5,1760374631.991223,21.40692845370469,50.90358446214714
5,1760374641.991223,21.413623538725233,50.85655651923753
5,1760374651.991223,20.84302022621041,51.08449706078431
5,1760374661.991223,21.019331190965687,51.23413098963682
5,1760374671.991223,20.853733129811346,51.97558657859963
5,1760374681.991223,22.28554502038466,51.88752896817155
5,1760374691.991223,21.26852386287675,51.38064459661117
5,1760374701.991223,20.82085250340426,51.088576983939554
5,1760374711.991223,20.80104886742932,51.012384226288965
5,1760374721.991223,21.332210762382786,51.19526082035912
5,1760374731.991223,21.146662747618322,51.78791625539142
5,1760374741.991223,21.575378823808926,51.974857217639666
5,1760374751.991223,21.568671638319074,50.70306867727225
5,1760374761.991223,21.540212390789023,50.991757324778156
5,1760374771.991223,21.56972720280615,50.98183819185619
5,1760374781.991223,21.11923513023308,52.22311886775377
5,1760374791.991223,21.720036955569793,49.43853129963067
5,1760374801.991223,22.53635947999853,49.576379906533354
5,1760374811.991223,21.24084065797839,51.17144266860237
5,1760374821.991223,21.003149697838772,51.3564271193259
5,1760374831.991223,21.473674155892958,53.087660225356814
5,1760374841.991223,22.434545329578317,50.563149461363295
5,1760374851.991223,21.658904374345084,50.30762411315268
5,1760374861.991223,21.36034537856552,51.47419551506357
5,1760374871.991223,21.970402275031077,52.28304795547038
5,1760374881.991223,20.972700620863314,52.007617018477795
5,1760374891.991223,21.484781446900623,51.549696359881125
5,1760374901.991223,21.85200244596027,51.2217540828174
5,1760374911.991223,20.979877593354384,50.09496102981981
5,1760374921.991223,21.516094990710346,50.4070832011035
5,1760374931.991223,21.267320146774235,49.697141877998604
5,1760374941.991223,21.550706074380415,51.208674752616176
5,1760374951.991223,21.830055574092892,51.31874018690441
5,1760374961.991223,22.154741139539023,52.18441181878613
5,1760374971.991223,21.926648240263706,52.862957667402846
5,1760374981.991223,21.44527411319529,51.9355730534035
5,1760374991.991223,20.945977162580192,52.113368292826756
5,1760375001.991223,21.46894486663239,51.94303504404614
5,1760375011.991223,21.654583679372067,50.59330116224892
5,1760375021.991223,22.216749614943808,50.68268322855226
6,1760374531.992222,21.69583104496657,54.49929301454213
6,1760374541.992222,21.41341987999531,54.484783080024926
6,1760374551.992222,21.913414979283687,55.14941484791364
6,1760374561.992222,21.658091183290203,56.32729543035145
6,1760374571.992222,22.06510442331435,53.861852780272834
6,1760374581.992222,22.33721335337415,54.40295992925309
6,1760374591.992222,21.48601671223305,55.45148699566505
6,1760374601.992222,21.8405388028551,54.824408941779886
6,1760374611.992222,22.351404715251057,55.63111601091684
6,1760374621.992222,22.055053909004684,56.91930153875991
6,1760374631.992222,22.414807656461722,55.55742431728546
6,1760374641.992222,21.844261299975393,54.85845762854857
6,1760374651.992222,22.81855269145468,55.37168212704875
6,1760374661.992222,21.520110003272336,54.32094117997894
6,1760374671.992222,21.201496662872692,54.91907636087653
6,1760374681.992222,22.283844845135068,57.226224662420485
6,1760374691.992222,22.170076667188248,54.63514487372874
6,1760374701.992222,22.737213768965837,54.267730868274924
6,1760374711.992222,21.86482767150923,52.69871392783448
6,1760374721.992222,21.94285114751129,55.78529569254345
6,1760374731.992222,22.18580000143563,53.649971872598876
6,1760374741.992222,21.70646235611341,56.665160279944324
6,1760374751.992222,21.31618900426946,54.90017714383286
6,1760374761.992222,22.16526518447345,54.4247178957178
6,1760374771.992222,22.629431651234263,55.02561797122554
6,1760374781.992222,22.2637710852342,52.7433986731355
6,1760374791.992222,21.930805443256183,54.636499009648126
6,1760374801.992222,21.735978716542437,55.00755599313888
6,1760374811.992222,21.445997550535843,56.149346619150194
6,1760374821.992222,21.30290681294935,56.05908427206613
6,1760374831.992222,22.86657530935848,55.24245570777679
6,1760374841.992222,21.805721269446366,54.25486800728151
6,1760374851.992222,22.567378031529923,55.009840891848405
6,1760374861.992222,23.074410958292045,54.49227759102849
6,1760374871.992222,22.16058115447787,54.11362384405073
6,1760374881.992222,21.18376873590928,54.945262188929746
6,1760374891.992222,22.42209703811058,53.878053616832325
6,1760374901.992222,21.76499694656047,54.22458032129068
6,1760374911.992222,22.047222484803974,55.20350624905761
6,1760374921.992222,22.061539772070354,54.15884794263361
6,1760374931.992222,22.41305743245334,55.10362843100052
6,1760374941.992222,22.084748261511596,56.20649426657318
6,1760374951.992222,21.64381328455383,56.96396873619522
6,1760374961.992222,21.741801178129656,54.69852755805676
6,1760374971.992222,21.801072878571638,55.90645561262413
6,1760374981.992222,21.83627928262605,55.59910818588528
6,1760374991.992222,22.364868053637494,56.73046430882775
6,1760375001.992222,22.42410368564301,55.966213705988544
6,1760375011.992222,22.043038316917567,54.174802276144675
6,1760375021.992222,21.704178911956113,54.72044730141397
7,1760374531.992222,22.68890787408987,42.23749253355473
7,1760374541.992222,21.68665271865584,44.842286674733856
7,1760374551.992222,22.91794075024952,46.61716510039987
7,1760374561.992222,22.818099690822077,44.05329446220495
7,1760374571.992222,23.010637830062464,45.52138696199831
7,1760374581.992222,21.87287370792869,43.28543089643331
7,1760374591.992222,22.085862871903633,45.340327254305684
7,1760374601.992222,22.34789242391728,45.73603507005349
7,1760374611.992222,24.181199477651404,43.15161001607772
7,1760374621.992222,22.55469059278473,45.0481800433553
7,1760374631.992222,21.947631152466606,43.512109247494884
7,1760374641.992222,22.299378936819057,45.278658455343184
7,1760374651.992222,23.192350840380424,43.46771237435197
7,1760374661.992222,23.01221123825032,44.385581519901415
7,1760374671.992222,23.014433474550398,43.60292607075187
7,1760374681.992222,23.16155536914217,43.15914407744335
7,1760374691.992222,22.385418062922454,45.67352016004904
7,1760374701.992222,22.7559452805113,44.32910580855267
7,1760374711.992222,22.022454703225684,44.33787136212931
7,1760374721.992222,22.03065948388353,42.86692573038246
7,1760374731.992222,23.049043007655825,44.01986632086818
7,1760374741.992222,23.199614725851454,46.95691069021249
7,1760374751.992222,23.410094001301,43.25679085464387
7,1760374761.992222,23.269261856489724,44.20225578229817
7,1760374771.992222,21.799752818783833,44.327993451338195
7,1760374781.992222,23.13983111359423,43.09397357849094
7,1760374791.992222,22.151951632819436,44.79221796913522
7,1760374801.992222,22.514379759278047,45.289105753107094
7,1760374811.992222,21.997090265803006,44.05968575957424
7,1760374821.992222,22.4140879668622,43.38933385271749
7,1760374831.992222,22.365007253250823,44.7125418758556
7,1760374841.992222,22.11788539775424,45.21110735773232
7,1760374851.992222,23.693529019953004,45.45252431100574
7,1760374861.992222,22.292612815189134,45.99985946174637
7,1760374871.992222,22.540044558922755,44.098437583064545
7,1760374881.992222,22.60779475291977,46.89650853714574
7,1760374891.992222,23.066235822599598,44.091942778580766
7,1760374901.992222,21.981482015017818,44.4434335049794
7,1760374911.992222,22.54590128062004,43.03838431818644
7,1760374921.992222,22.041170275329794,44.20724160577519
7,1760374931.992222,22.12113639934645,46.05026728376773
7,1760374941.992222,23.257558627876953,43.88710022387209
7,1760374951.992222,21.95799859686473,44.96541255348632
7,1760374961.992222,22.41059034466795,45.982469046014316
7,1760374971.992222,22.83488921442232,44.7734881799379
7,1760374981.992222,23.411236353956713,44.62024956443834
7,1760374991.992222,22.746996852803196,42.62747835361145
7,1760375001.992222,21.990690367181045,44.45378738567159
7,1760375011.992222,22.82813973683679,44.95702013649358
7,1760375021.992222,22.730825525811962,45.71265988398834
8,1760374531.992222,22.804972997642036,48.40786397224552
8,1760374541.992222,22.137611487326172,47.24707565345788
8,1760374551.992222,22.78466529462255,46.30904705251208
8,1760374561.992222,22.67332249483277,45.40287741207154
8,1760374571.992222,22.756491289300417,46.34193523813392
8,1760374581.992222,21.77603926385874,44.760633423346086
8,1760374591.992222,21.502531087221737,45.82420234091452
8,1760374601.992222,22.061949976812922,46.184076331877996
8,1760374611.992222,21.969731160742946,46.56540650033051
8,1760374621.992222,22.834464039664127,45.91406665045586
8,1760374631.992222,22.277935276554505,47.36973831106437
8,1760374641.992222,21.88874513144542,46.78982880507853
8,1760374651.992222,22.627603852029956,46.482878610524786
8,1760374661.992222,21.9791195055799,47.25812366858917
8,1760374671.992222,22.003049719436593,46.966075532540245
8,1760374681.992222,21.888320430043677,46.94089390834433
8,1760374691.992222,22.08088288932081,46.67578948314014
8,1760374701.992222,22.693387411279918,45.26943936063287
8,1760374711.992222,22.082320024101744,46.40735023894359
8,1760374721.992222,22.636560677066328,46.027433130358084
8,1760374731.992222,22.53404734879935,44.058617878225526
8,1760374741.992222,23.34603652473636,44.79544716673879
8,1760374751.992222,22.461012071404404,46.45228232525112
8,1760374761.992222,21.64873250911456,45.11802130725254
8,1760374771.992222,21.37888413958374,47.59574836458529
8,1760374781.992222,22.399880629345816,46.30494427062881
8,1760374791.992222,22.135514567419154,46.62987638744545
8,1760374801.992222,22.722266591528985,46.145783473154765
8,1760374811.992222,22.74553168087571,45.94619847822798
8,1760374821.992222,22.02388616484942,45.628163256194995
8,1760374831.992222,22.047065261349026,46.230345190299325
8,1760374841.992222,23.117583991799545,46.83379853876345
8,1760374851.992222,21.873772196488517,45.7889914903193
8,1760374861.992222,21.481413066574966,47.57212452355713
8,1760374871.992222,22.52295617427978,46.87340676912338
8,1760374881.992222,22.337557516471556,47.05778682077478
8,1760374891.992222,22.162707758486768,46.316136717159296
8,1760374901.992222,20.928601124821757,46.868064023849556
8,1760374911.992222,22.39762728617448,47.44961677920578
8,1760374921.992222,22.49338814456497,47.661042909456434
8,1760374931.992222,22.036846820590657,46.39369699289228
8,1760374941.992222,21.992994967035962,45.98857637171383
8,1760374951.992222,22.2855590343945,47.375562950679765
8,1760374961.992222,21.86407410268238,45.43225544252844
8,1760374971.992222,22.58911413626053,45.05257548768044
8,1760374981.992222,21.415627744088734,45.86906066496513
8,1760374991.992222,21.68462875956656,45.42295016296024
8,1760375001.992222,22.533761699003342,45.088570945380525
8,1760375011.992222,21.88715271274857,46.4116148344514
8,1760375021.992222,22.258794776740086,48.024066843592806
9,1760374531.992222,23.24172893132406,51.8601860287041
9,1760374541.992222,22.6477138109186,50.908326733503046
9,1760374551.992222,22.76255748430506,50.72605290174619
9,1760374561.992222,23.47364915934924,50.729411403770854
9,1760374571.992222,22.40843415000135,50.62035919107019
9,1760374581.992222,22.339873555113545,51.35653086700538
9,1760374591.992222,22.144278021387382,50.853563413655216
9,1760374601.992222,22.716996816389894,50.302538632185026
9,1760374611.992222,22.777343672613494,51.839088813853415
9,1760374621.992222,21.82488605357206,52.35090639211427
9,1760374631.992222,21.625543398969693,50.038012109531515
9,1760374641.992222,22.822011440136095,51.07572355938765
9,1760374651.992222,22.580089264224235,51.44868395796119
9,1760374661.992222,22.468374397231365,51.50410274019951
9,1760374671.992222,22.14279336418159,53.187273422566854
9,1760374681.992222,22.678755029036967,50.711121383400105
9,1760374691.992222,22.082277420069047,50.93608237218069
9,1760374701.992222,22.22272018258803,49.92612639847455
9,1760374711.992222,22.298495974074136,51.456216572789444
9,1760374721.992222,22.92927091816426,51.55991762353324
9,1760374731.992222,22.418987040477898,50.12867400306428
9,1760374741.992222,23.279185557680517,49.860497768503
9,1760374751.992222,22.70865318991445,52.85628255114101
9,1760374761.992222,22.58506520266807,51.96119533189458
9,1760374771.992222,22.73326842470712,52.42673664624965
9,1760374781.992222,22.00494442764138,53.04997802600738
9,1760374791.992222,21.746519677552197,51.93739773599787
9,1760374801.992222,22.981893326960208,51.94374249796193
9,1760374811.992222,22.805702815185136,50.322033272161626
9,1760374821.992222,22.743515093907693,49.833869066768656
9,1760374831.992222,22.007402077752708,51.10856405481104
9,1760374841.992222,22.473468548524785,51.42180670126393
9,1760374851.992222,22.416126440970096,52.13502259972178
9,1760374861.992222,22.799045161913014,51.59246445273359
9,1760374871.992222,22.823859195441756,50.77697934610819
9,1760374881.992222,21.9196885380372,51.24367984235076
9,1760374891.992222,22.05380509979007,49.09872445895209
9,1760374901.992222,23.285559100195144,51.03017249029857
9,1760374911.992222,21.24729431500352,49.59832655963383
9,1760374921.992222,22.122943770469124,49.46706801739959
9,1760374931.992222,22.386747859494793,50.387406945186314
9,1760374941.992222,22.201249483976298,50.967766583063124
9,1760374951.992222,22.693131190884536,51.79913781804766
9,1760374961.992222,22.458357595454256,51.22625328780798
9,1760374971.992222,23.26765131415283,51.21508480215174
9,1760374981.992222,22.52171891028873,50.881001883101845
9,1760374991.992222,22.664513572429332,52.61631395718886
9,1760375001.992222,22.787666965200398,50.56026334859177
9,1760375011.992222,23.23865021336505,52.40338315162412
9,1760375021.992222,23.401407452945485,51.6971725715302
10,1760374531.993223,22.967927820898645,51.22033758725611
10,1760374541.993223,22.21847998210934,51.876509680050155
10,1760374551.993223,23.24119586520325,51.596791181887774
10,1760374561.993223,21.74359822996369,50.367571152395435
10,1760374571.993223,22.023426714187522,50.95667542356986
10,1760374581.993223,22.90584588777709,51.43585094652657
10,1760374591.993223,21.565737393529368,51.58336123101499
10,1760374601.993223,22.6800664669422,52.009254108375856
10,1760374611.993223,22.977068981180356,49.80338408408582
10,1760374621.993223,22.082492373543978,50.67058462721017
10,1760374631.993223,22.003707373542422,51.659147294350205
10,1760374641.993223,22.612329888764524,51.579101675383555
10,1760374651.993223,22.445782747428844,51.62706655549019
10,1760374661.993223,22.224575736508704,50.197385729508
10,1760374671.993223,21.831556952860996,50.65016476205502
10,1760374681.993223,22.943214590963926,52.07529331619164
10,1760374691.993223,22.006852264855436,49.37665147828823
10,1760374701.993223,22.316693651681536,51.01569695507892
10,1760374711.993223,22.000559125681843,52.93687481648883
10,1760374721.993223,22.925026070780675,50.15370838692385
10,1760374731.993223,21.974037052138826,50.18657756506099
10,1760374741.993223,22.194024518991508,51.55401803197489
10,1760374751.993223,23.254949262218418,49.681463046685906
10,1760374761.993223,22.412932619188407,50.59137466456979
10,1760374771.993223,23.21571249961517,52.1305821930711
10,1760374781.993223,23.15695291708197,51.92694758626639
10,1760374791.993223,22.484373816347148,51.428522625075935
10,1760374801.993223,22.868325741169677,51.247685058037305
10,1760374811.993223,21.981132688938615,51.81505544226676
10,1760374821.993223,21.656340143457644,50.79808852624503
10,1760374831.993223,22.402783307945647,50.13161194161811
10,1760374841.993223,22.128471157909537,51.85311451031381
10,1760374851.993223,22.75139970195863,51.323879278579405
10,1760374861.993223,22.76800214708522,51.82277861640229
10,1760374871.993223,23.324421494358216,50.047320255190996
10,1760374881.993223,22.047370476917262,51.22640405021703
10,1760374891.993223,22.639368998581798,49.57672309342983
